step-1	am	is	are								がある
	am	is	are	not							はない
	was	was	were								があった
	was	was	were	not							はなかった
	feel	feels	feel								を感（かん）じる
	do	does	do	not	feel						を感（かん）じない
	felt	felt	felt								を感（かん）じた
	did	did	did	not	feel						を感（かん）じなかった
	am	is	are		feeling						を感（かん）じている
	am	is	are	not	feeling						を感（かん）じていない
	was	was	were		feeling						を感（かん）じていた
	was	was	were	not	feeling						を感（かん）じていなかった
step-2	am	is	are	going to	be						がある予定（よてい）だ
	am	is	are	not going to	be						がある予定（よてい）ではない
	am	is	are	going to	feel						を感（かん）じる予定（よてい）だ
	am	is	are	not going to	feel						を感（かん）じる予定（よてい）ではない
	was	was	were	going to	be						がある予定（よてい）だった
	was	was	were	not going to	be						がある予定（よてい）ではなかった
	was	was	were	going to	feel						を感（かん）じる予定（よてい）だった
	was	was	were	not going to	feel						を感（かん）じる予定（よてい）ではなかった
	am	is	are	able to	feel						を感（かん）じることができる
	am	is	are	not able to	feel						を感（かん）じることはできない
	was	was	were	able to	feel						を感（かん）じることができた
	was	was	were	not able to	feel						を感（かん）じることはできなかった
				could not	feel						を感（かん）じることはできなかった
	am	is	are	supposed to	feel						を感（かん）じることになっている
	am	is	are	not supposed to	feel						を感（かん）じてはいけない
	was	was	were	supposed to	feel						を感（かん）じることになっていた
	was	was	were	not supposed to	feel						を感（かん）じてはいけなかった
	want	wants	want	to	be						があっていたい
	do not want	does not want	do not want	to	be						はあっていたくない
	wanted	wanted	wanted	to	be						があっていたかった
	did not want	did not want	did not want	to	be						はあっていたくなかった
	want	wants	want	to	feel						を感（かん）じたい
	do not want	does not want	do not want	to	feel						を感（かん）じたくない
	wanted	wanted	wanted	to	feel						を感（かん）じたかった
	did not want	did not want	did not want	to	feel						を感（かん）じたくなかった
	have	has	have	to	be						がなければいけない
	do not have	does not have	do not have	to	be						はなくてもいい
	had	had	had	to	be						がなければいけなかった
	did not have	did not have	did not have	to	be						はなくてもよかった
	have	has	have	to	feel						を感（かん）じなければいけない
	do not have	does not have	do not have	to	feel						を感（かん）じなくてもいい
	had	had	had	to	feel						を感（かん）じなければいけなかった
	did not have	did not have	did not have	to	feel						を感（かん）じなくてもよかった
step-3	will	will	will		be						があるだろう
	will	will	will	not	be						はないだろう
	will	will	will		feel						を感（かん）じるだろう
	will	will	will	not	feel						を感（かん）じないだろう
	will	will	will	be able to	feel						を感（かん）じることができるだろう
	will	will	will	not be able to	feel						を感（かん）じることはできないだろう
