step-1	am	is	are								がある
	am	is	are	not							はない
	was	was	were								があった
	was	was	were	not							はなかった
	become	becomes	become								をもつ
	do	does	do	not	become						をもたない
	became	became	became								をもった
	did	did	did	not	become						をもたなかった
	am	is	are		becoming						をもってきている
	am	is	are	not	becoming						をもってきていない
	was	was	were		becoming						をもってきていた
	was	was	were	not	becoming						をもってきていなかった
step-2	am	is	are	going to	be						がある予定（よてい）だ
	am	is	are	not going to	be						がある予定（よてい）ではない
	am	is	are	going to	become						をもつ予定（よてい）だ
	am	is	are	not going to	become						をもつ予定（よてい）ではない
	was	was	were	going to	be						がある予定（よてい）だった
	was	was	were	not going to	be						がある予定（よてい）ではなかった
	was	was	were	going to	become						をもつ予定（よてい）だった
	was	was	were	not going to	become						をもつ予定（よてい）ではなかった
	am	is	are	able to	become						をもつことができる
	am	is	are	not able to	become						をもつことはできない
	was	was	were	able to	become						をもつことができた
	was	was	were	not able to	become						をもつことはできなかった
				could not	become						をもつことはできなかった
	am	is	are	supposed to	become						をもつことになっている
	am	is	are	not supposed to	become						をもってはいけない
	was	was	were	supposed to	become						をもつことになっていた
	was	was	were	not supposed to	become						をもってはいけなかった
	want	wants	want	to	be						をもっていたい
	do not want	does not want	do not want	to	be						をもっていたくない
	wanted	wanted	wanted	to	be						をもっていたかった
	did not want	did not want	did not want	to	be						をもっていたくなかった
	want	wants	want	to	become						をもちたい
	do not want	does not want	do not want	to	become						をもちたくない
	wanted	wanted	wanted	to	become						をもちたかった
	did not want	did not want	did not want	to	become						をもちたくなかった
	have	has	have	to	be						がなければいけない
	do not have	does not have	do not have	to	be						はなくてもいい
	had	had	had	to	be						がなければいけなかった
	did not have	did not have	did not have	to	be						はなくてもよかった
	have	has	have	to	become						をもたなければいけない
	do not have	does not have	do not have	to	become						をもたなくてもいい
	had	had	had	to	become						をもたなければいけなかった
	did not have	did not have	did not have	to	become						をもたなくてもよかった
step-3	will	will	will		be						があるだろう
	will	will	will	not	be						はないだろう
	will	will	will		become						をもつだろう
	will	will	will	not	become						をもたないだろう
	will	will	will	be able to	become						をもつことができるだろう
	will	will	will	not be able to	become						をもつことができないだろう
	may	may	may		be						があるかもしれない
	may	may	may	not	be						はないかもしれない
	may	may	may		become						をもつかもしれない
	may	may	may	not	become						をもたないかもしれない
	may	may	may	be able to	become						をもつことができるかもしれない
	may	may	may	not be able to	become						をもつことはできないかもしれない
	can	can	can		be						がある可能性（かのうせい）がある
